[ 2947 ,  677 635 627] shixi 1
[   3 ,  625 530 780] [238 T] Node  2->  1  
[   3 ,  627 705 897] shixi 239
[   3 ,  630 737 952] [239 R] Node  2 收到本层数据包并传往上层 
[   3 ,  632 274 490] shixi 240
[   3 ,  635 270  70] [240 T] Node  2->  1  
[   3 ,  636 955 460] shixi 241
[   3 ,  638 151 355] [241 R] Node  2 收到本层数据包并传往上层 
[   3 ,  639 753 875] shixi 242
[   3 ,  640 516 565] 时隙:32-------------------------------------------------------------------------------
[   3 ,  643  40 562] [242 T] Node  2->  1  
[   3 ,  645  32 802] shixi 243
[   3 ,  648 541 257] [243 R] Node  2 收到本层数据包并传往上层 
[   3 ,  651 519 202] shixi 244
[   3 ,  652 795 595] [244 T] Node  2->  1  
[   3 ,  655  89 207] shixi 245
[   3 ,  658 278 897] [245 T] Node  2->  1  
[   3 ,  660 243 870] 时隙:33-------------------------------------------------------------------------------
[   3 ,  661 232 585] shixi 246
[   3 ,  662 979 920] [246 R] Node  2 收到本层数据包并传往上层 
[   3 ,  665  75 422] shixi 247
[   3 ,  668 584 287] [247 R] Node  2 收到本层数据包并传往上层 
[   3 ,  671 166 325] shixi 248
[   3 ,  672 623 142] shixi 249
[   3 ,  675 276 762] shixi 250
[   3 ,  677 956 520] shixi 251
[   3 ,  680 322 267] 时隙:34-------------------------------------------------------------------------------
[   3 ,  681  49 947] shixi 252
[   3 ,  683 109 960] shixi 253
[   3 ,  685 316 382] shixi 254
[   3 ,  687 599 845] shixi 255
[   3 ,  690  82 405] shixi 256
[   3 ,  692 754 512] [256 R] Node  2 收到本层数据包并传往上层 
[   3 ,  694 311 432] shixi 257
[   3 ,  695 549 262] [257 T] Node  2->  1  
[   3 ,  696 959 185] shixi 258
[   3 ,  697 797 147] [258 T] Node  2->  1  
[   3 ,  700 204 987] 时隙:35-------------------------------------------------------------------------------
[   3 ,  701 115 407] shixi 259
[   3 ,  702 792 800] [259 R] Node  2 收到本层数据包并传往上层 
[   3 ,  705 274 345] shixi 260
[   3 ,  707 967 400] [260 T] Node  2->  1  
[   3 ,  709 725 350] shixi 261
[   3 ,  713 601 962] [261 T] Node  2->  1  
[   3 ,  716 505 307] shixi 262
[   3 ,  718 967 482] [262 R] Node  2 收到本层数据包并传往上层 
[   3 ,  720 657 732] 时隙:36-------------------------------------------------------------------------------
[   3 ,  721 644 722] shixi 263
[   3 ,  723 277 397] [263 R] Node  2 收到本层数据包并传往上层 
[   3 ,  725 673 190] shixi 264
[   3 ,  727 762 767] [264 T] Node  2->  1  
[   3 ,  730 682 487] shixi 265
[   3 ,  733  70 180] [265 T] Node  2->  1  
[   3 ,  734 965 972] shixi 266
[   3 ,  738  29 627] [266 T] Node  2->  1  
[   3 ,  740 668 457] 时隙:37-------------------------------------------------------------------------------
[   3 ,  741 705 535] shixi 267
[   3 ,  743 253 705] [267 T] Node  2->  1  
[   3 ,  746 266 922] shixi 268
[   3 ,  747 781  92] shixi 269
[   3 ,  750 201 947] shixi 270
[   3 ,  752 734 465] shixi 271
[   3 ,  755 274 147] shixi 272
[   3 ,  758 114 662] shixi 273
[   3 ,  760 267 372] 时隙:38-------------------------------------------------------------------------------
[   3 ,  761  55 455] shixi 274
[   3 ,  762 756  77] shixi 275
[   3 ,  765 548 160] shixi 276
[   3 ,  768 312 245] [276 T] Node  2->  1  
[   3 ,  770 277  85] shixi 277
[   3 ,  773  26  22] [277 T] Node  2->  1  
[   3 ,  774 734 167] shixi 278
[   3 ,  778 567 487] [278 T] Node  2->  1  
[   3 ,  780 269 952] 时隙:39-------------------------------------------------------------------------------
[   3 ,  781 531 720] shixi 279
[   3 ,  783 129 215] [279 T] Node  2->  1  
[   3 ,  786  32 592] shixi 280
[   3 ,  787 692  62] [280 T] Node  2->  1  
[   3 ,  790 475 850] shixi 281
[   3 ,  793 550 367] [281 R] Node  2 收到本层数据包并传往上层 
[   3 ,  796 244 270] shixi 282
[   3 ,  798 155 645] [282 T] Node  2->  1  
[   3 ,  800 205 957] shixi 283
[   3 ,  800 551 542] 时隙:40-------------------------------------------------------------------------------
[   3 ,  803  24  75] [283 T] Node  2->  1  
[   3 ,  804 818 242] shixi 284
[   3 ,  808 173 492] [284 T] Node  2->  1  
[   3 ,  810 565 272] shixi 285
[   3 ,  813 321 255] [285 T] Node  2->  1  
[   3 ,  816  95 310] shixi 286
[   3 ,  818 163 987] [286 T] Node  2->  1  
[   3 ,  819 576 712] shixi 287
[   3 ,  820 128 507] 时隙:41-------------------------------------------------------------------------------
[   3 ,  821 101 437] [287 R] Node  2 收到本层数据包并传往上层 
[   3 ,  822 252 452] shixi 288
[   3 ,  825 297 535] shixi 289
[   3 ,  827 783 592] shixi 290
[   3 ,  830 540 625] shixi 291
[   3 ,  832 804 132] shixi 292
[   3 ,  835 201 122] shixi 293
[   3 ,  837 869  70] shixi 294
[   3 ,  840 235  32] 时隙:42-------------------------------------------------------------------------------
[   3 ,  840 913 645] shixi 295
[   3 ,  842 806 282] shixi 296
[   3 ,  845 259 200] [296 T] Node  2->  1  
[   3 ,  848  88 500] shixi 297
[   3 ,  850 698 837] [297 R] Node  2 收到本层数据包并传往上层 
[   3 ,  852 812  65] shixi 298
[   3 ,  855 300 732] [298 R] Node  2 收到本层数据包并传往上层 
[   3 ,  857 444 260] shixi 299
[   3 ,  860 201 187] 时隙:43-------------------------------------------------------------------------------
[   3 ,  860 999 140] [299 R] Node  2 收到本层数据包并传往上层 
[   3 ,  862 544 885] shixi 300
[   3 ,  865 235 317] [300 R] Node  2 收到本层数据包并传往上层 
[   3 ,  866 545 267] shixi 301
[   3 ,  868  44 875] [301 T] Node  2->  1  
[   3 ,  870 563  60] shixi 302
[   3 ,  873 153  27] [302 R] Node  2 收到本层数据包并传往上层 
[   3 ,  875  17 110] shixi 303
[   3 ,  878 112 442] [303 T] Node  2->  1  
[   3 ,  879 683  67] shixi 304
[   3 ,  880 214 695] 时隙:44-------------------------------------------------------------------------------
[   3 ,  881 825 160] [304 T] Node  2->  1  
[   3 ,  884  54 412] shixi 305
[   3 ,  886  96 960] [305 R] Node  2 收到本层数据包并传往上层 
[   3 ,  888 718 877] shixi 306
[   3 ,  890 257 835] [306 R] Node  2 收到本层数据包并传往上层 
[   3 ,  892 723 852] shixi 307
[   3 ,  895 465 122] [307 R] Node  2 收到本层数据包并传往上层 
[   3 ,  896 856 942] shixi 308
[   3 ,  897 715 520] shixi 309
[   3 ,  901  50   7] 时隙:45-------------------------------------------------------------------------------
[   3 ,  901 789 602] shixi 310
[   3 ,  902 725 865] shixi 311
[   3 ,  905 276  55] shixi 312
[   3 ,  908  53 830] shixi 313
[   3 ,  910  99 542] shixi 314
[   3 ,  912 773 840] shixi 315
[   3 ,  915 618  35] shixi 316
[   3 ,  917 972 567] [316 T] Node  2->  1  
[   3 ,  920 530 115] 时隙:46-------------------------------------------------------------------------------
[   3 ,  921  61 155] shixi 317
[   3 ,  922 824 907] [317 T] Node  2->  1  
[   3 ,  924 658 990] shixi 318
[   3 ,  925 796 547] [318 T] Node  2->  1  
[   3 ,  927  66 185] shixi 319
[   3 ,  927 766 190] [319 T] Node  2->  1  
[   3 ,  929 709 925] shixi 320
[   3 ,  933 208 137] [320 T] Node  2->  1  
[   3 ,  935 818 482] shixi 321
[   3 ,  938 134  85] [321 T] Node  2->  1  
[   3 ,  940 614 835] shixi 322
[   3 ,  941 285 580] 时隙:47-------------------------------------------------------------------------------
[   3 ,  943  95 705] [322 T] Node  2->  1  
[   3 ,  944 587 100] shixi 323
[   3 ,  945 708 435] [323 T] Node  2->  1  
[   3 ,  947 690 300] shixi 324
[   3 ,  951 164 272] [324 T] Node  2->  1  
[   3 ,  953 799 750] shixi 325
[   3 ,  956 162 547] [325 R] Node  2 收到本层数据包并传往上层 
[   3 ,  958  84 397] shixi 326
[   3 ,  960 511  42] 时隙:48-------------------------------------------------------------------------------
[   3 ,  961 191 602] [326 R] Node  2 收到本层数据包并传往上层 
[   3 ,  963 682 145] shixi 327
[   3 ,  966 220 740] [327 T] Node  2->  1  
[   3 ,  968  69 762] shixi 328
[   3 ,  970 626 447] shixi 329
[   3 ,  972 736 272] shixi 330
[   3 ,  975 308 980] shixi 331
[   3 ,  977 732 142] shixi 332
[   3 ,  980 235 567] 时隙:49-------------------------------------------------------------------------------
[   3 ,  981 103 562] shixi 333
[   3 ,  982 752 847] shixi 334
[   3 ,  985 159 525] shixi 335
[   3 ,  987 736 440] shixi 336
[   3 ,  990 736 480] [336 T] Node  2->  1  
[   3 ,  992 811 437] shixi 337
[   3 ,  995 674 872] [337 T] Node  2->  1  
[   3 ,  997 779 245] shixi 338
[   4 ,    0  97 360] 时隙: 0-------------------------------------------------------------------------------
[   4 ,    1 576 982] [338 T] Node  2->  1  
[   4 ,    4 211 770] NODE  2 此时未收到状态调整信息
[   4 ,    6 521 987] shixi 339
[   4 ,    8  80  72] [339 R] Node  2 收到本层数据包并传往上层 
[   4 ,   10 232 335] shixi 340
[   4 ,   13 469 267] [340 T] Node  2->  1  
[   4 ,   14 734  70] shixi 341
[   4 ,   19 301 527] [341 R] Node  2 收到本层数据包并传往上层 
[   4 ,   20 314 827] 时隙: 1-------------------------------------------------------------------------------
[   4 ,   23 194  12] NODE  2 收到网管节点飞行状态信息
[   4 ,   26  62 250] 最佳天线编号: 1, 俯仰角: nan, 方位角: nan
[   4 ,   26 697 872] shixi 342
[   4 ,   27 770 132] [342 R] Node  2 收到本层数据包并传往上层 
[   4 ,   28 938 782] shixi 343
[   4 ,   30 674 232] [343 T] Node  2->  1  
[   4 ,   39 481  32] shixi 344
[   4 ,   40 769 955] 时隙: 2-------------------------------------------------------------------------------
[   4 ,   43 560 627] NODE  2 发送飞行状态信息
[   4 ,   45 226 787] [344 R] Node  2 收到本层数据包并传往上层 
[   4 ,   47 590 312] shixi 345
[   4 ,   51  76 935] [345 R] Node  2 收到本层数据包并传往上层 
[   4 ,   54 671 975] shixi 346
[   4 ,   58 156 907] [346 R] Node  2 收到本层数据包并传往上层 
[   4 ,   60 568 142] 时隙: 3-------------------------------------------------------------------------------
[   4 ,   61 711  22] shixi 347
[   4 ,   63  35 987] [347 R] Node  2 收到本层数据包并传往上层 
[   4 ,   64  64 217] shixi 348
[   4 ,   65 392 557] shixi 349
[   4 ,   67 786 297] shixi 350
[   4 ,   70 283 492] shixi 351
[   4 ,   72 719 110] shixi 352
[   4 ,   75 598 562] shixi 353
[   4 ,   77 740  75] shixi 354
[   4 ,   80 273 547] 时隙: 4-------------------------------------------------------------------------------
[   4 ,   81 190  72] shixi 355
[   4 ,   82 735 450] shixi 356
[   4 ,   85 567 562] [356 R] Node  2 收到本层数据包并传往上层 
[   4 ,   86 754 372] shixi 357
[   4 ,   88 213 897] [357 T] Node  2->  1  
[   4 ,   91   5 547] 本次发送合包
[   4 ,   98 230 300] shixi 358
[   4 ,  100 595 545] 时隙: 5-------------------------------------------------------------------------------
[   4 ,  102 538 827] [358 T] Node  2->  1  
[   4 ,  104  52  70] shixi 359
[   4 ,  105 526 445] [359 T] Node  2->  1  
[   4 ,  107 710 542] shixi 360
[   4 ,  110 675 907] [360 T] Node  2->  1  
[   4 ,  112  61 317] shixi 361
[   4 ,  113 180 515] [361 T] Node  2->  1  
[   4 ,  114 552 792] shixi 362
[   4 ,  115 537 420] [362 T] Node  2->  1  
[   4 ,  117 576 720] shixi 363
[   4 ,  121  52 802] 时隙: 6-------------------------------------------------------------------------------
[   4 ,  122  52 722] [363 R] Node  2 收到本层数据包并传往上层 
[   4 ,  124 238 430] shixi 364
[   4 ,  125 305 245] [364 T] Node  2->  1  
[   4 ,  127  56 287] shixi 365
[   4 ,  128 153 187] [365 R] Node  2 收到本层数据包并传往上层 
[   4 ,  130 164 885] shixi 366
[   4 ,  132 972 947] [366 T] Node  2->  1  
[   4 ,  134 189 227] shixi 367
[   4 ,  136  66 990] [367 T] Node  2->  1  
[   4 ,  138 311 790] shixi 368
[   4 ,  140 154 280] 时隙: 7-------------------------------------------------------------------------------
[   4 ,  140 750 152] shixi 369
[   4 ,  142 608 620] shixi 370
[   4 ,  145 260 970] shixi 371
[   4 ,  147 739 877] shixi 372
[   4 ,  150 218 715] shixi 373
[   4 ,  153 188 760] shixi 374
[   4 ,  155  65 987] shixi 375
[   4 ,  157 873 115] shixi 376
[   4 ,  160 175 110] 时隙: 8-------------------------------------------------------------------------------
[   4 ,  160 818 427] [376 T] Node  2->  1  
[   4 ,  163  96 187] shixi 377
[   4 ,  165 630 807] [377 T] Node  2->  1  
[   4 ,  167 766 680] shixi 378
[   4 ,  171  20  87] [378 T] Node  2->  1  
[   4 ,  174 547   0] shixi 379
[   4 ,  175 624 292] [379 R] Node  2 收到本层数据包并传往上层 
[   4 ,  176 659 917] shixi 380
[   4 ,  178 254  92] [380 T] Node  2->  1  
[   4 ,  180 610 770] 时隙: 9-------------------------------------------------------------------------------
[   4 ,  182 251 342] shixi 381
[   4 ,  185 647 650] [381 T] Node  2->  1  
[   4 ,  187 721 600] shixi 382
[   4 ,  190 569 277] [382 T] Node  2->  1  
[   4 ,  193 194 807] shixi 383
[   4 ,  195 303 992] [383 T] Node  2->  1  
[   4 ,  197 228  90] shixi 384
[   4 ,  198 177 497] [384 R] Node  2 收到本层数据包并传往上层 
[   4 ,  200 296 187] 时隙:10-------------------------------------------------------------------------------
[   4 ,  201 139 167] shixi 385
[   4 ,  203 552 647] [385 R] Node  2 收到本层数据包并传往上层 
[   4 ,  204 768 875] shixi 386
[   4 ,  207 796 922] [386 R] Node  2 收到本层数据包并传往上层 
[   4 ,  209 626  97] shixi 387
[   4 ,  210 543 970] [387 T] Node  2->  1  
[   4 ,  213 225 375] shixi 388
[   4 ,  215 581 285] shixi 389
[   4 ,  218 238 595] shixi 390
[   4 ,  220 230 235] 时隙:11-------------------------------------------------------------------------------
[   4 ,  220 737  80] shixi 391
[   4 ,  222 734 837] shixi 392
[   4 ,  225 287 277] shixi 393
[   4 ,  227 723 347] shixi 394
[   4 ,  230 236 102] shixi 395
[   4 ,  232 693 640] shixi 396
[   4 ,  235 485 402] [396 T] Node  2->  1  
[   4 ,  237 568 192] shixi 397
[   4 ,  240 146 425] 时隙:12-------------------------------------------------------------------------------
[   4 ,  241 673 305] [397 R] Node  2 收到本层数据包并传往上层 
[   4 ,  244  52 162] shixi 398
[   4 ,  245 999 317] [398 T] Node  2->  1  
[   4 ,  247 139 257] shixi 399
[   4 ,  251 153 755] [399 T] Node  2->  1  
[   4 ,  253  90 277] shixi 0
[   4 ,  255 235 765] shixi 1
[   4 ,  258  49 990] [1 R] Node  2 收到本层数据包并传往上层 
[   4 ,  260 192 935] shixi 2
[   4 ,  260 558 640] 时隙:13-------------------------------------------------------------------------------
[   4 ,  263  43 770] [2 R] Node  2 收到本层数据包并传往上层 
[   4 ,  265 524 830] shixi 3
[   4 ,  267 703 950] [3 R] Node  2 收到本层数据包并传往上层 
[   4 ,  269 942 987] shixi 4
[   4 ,  273 260 297] [4 R] Node  2 收到本层数据包并传往上层 
[   4 ,  275 132 822] shixi 5
[   4 ,  277 785 292] [5 R] Node  2 收到本层数据包并传往上层 
[   4 ,  279 717 787] shixi 6
[   4 ,  280 792 792] 时隙:14-------------------------------------------------------------------------------
[   4 ,  283  35 190] [6 R] Node  2 收到本层数据包并传往上层 
[   4 ,  284  58 300] shixi 7
[   4 ,  285 702 622] [7 R] Node  2 收到本层数据包并传往上层 
[   4 ,  287 565 357] shixi 8
[   4 ,  290 618  80] [8 R] Node  2 收到本层数据包并传往上层 
[   4 ,  300 577 225] 时隙:15-------------------------------------------------------------------------------
[   4 ,  309 376 242] shixi 9
[   4 ,  310 726 740] [9 R] Node  2 收到本层数据包并传往上层 
[   4 ,  312 245 430] shixi 10
[   4 ,  315 178 992] shixi 11
[   4 ,  317 924 620] shixi 12
[   4 ,  320  94 685] 时隙:16-------------------------------------------------------------------------------
[   4 ,  321 238 782] shixi 13
[   4 ,  322 774 215] shixi 14
[   4 ,  325 537 155] shixi 15
[   4 ,  328  46 617] shixi 16
[   4 ,  330 192  15] [16 R] Node  2 收到本层数据包并传往上层 
[   4 ,  331 777 255] shixi 17
[   4 ,  332 770 107] shixi 18
[   4 ,  335 194 535] shixi 19
[   4 ,  338 238 850] shixi 20
[   4 ,  340 114 627] 时隙:17-------------------------------------------------------------------------------
[   4 ,  340 707 450] shixi 21
[   4 ,  343 288 887] shixi 22
[   4 ,  345 272 102] shixi 23
[   4 ,  347 758 747] shixi 24
[   4 ,  350 199 595] shixi 25
[   4 ,  352 734 390] shixi 26
[   4 ,  355 260 392] [26 T] Node  2->  1  
[   4 ,  357 322  72] 本次发送合包
[   4 ,  360 184 507] 时隙:18-------------------------------------------------------------------------------
[   4 ,  364 884  32] shixi 27
[   4 ,  368 666 305] [27 T] Node  2->  1  
[   4 ,  371 400 850] shixi 28
[   4 ,  372 772  52] shixi 29
[   4 ,  375 426 710] shixi 30
[   4 ,  377 594 372] shixi 31
[   4 ,  380 468 740] 时隙:19-------------------------------------------------------------------------------
[   4 ,  381 286 467] shixi 32
[   4 ,  383 118 527] shixi 33
[   4 ,  385 266 362] shixi 34
[   4 ,  387 689 522] shixi 35
